replicate,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
78,1e+22,5.43505939025,245.512868201,1,2.15471151837,1e+22,8.00626211847e+21,9.0061622696e+20,1.09312165457e+21,0.800626211847,0.090061622696,0.109312165457,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,True
78,1e+24,39.5858141645,3654.81193701,1,1.91600991395,1e+24,8.68072236866e+23,1.34069670607e+22,1.18520796073e+23,0.868072236866,0.0134069670607,0.118520796073,1,1.82076576039e-13,False,not_applicable,False,False,False,False,False,True
79,1e+19,0.311342839437,3.97417354073,0.721595727225,3.1804951262,1e+19,7.42398284751e+18,1.56239602771e+18,1.01362112478e+18,0.742398284751,0.156239602771,0.101362112478,1,3.15303338994e-14,False,not_applicable,False,False,False,False,False,False
79,1e+20,0.957572990342,10.6419166033,0.963091841306,2.70281570402,1e+20,6.11424714286e+19,3.0509543139e+19,8.34798543239e+18,0.611424714286,0.30509543139,0.0834798543239,1,0.000784672698595,False,not_applicable,False,False,False,False,False,False
79,1e+22,5.43078921285,245.68851428,1,2.15469642354,1e+22,8.00569519845e+21,9.01260550454e+20,1.0930442511e+21,0.800569519845,0.0901260550454,0.10930442511,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
79,1e+24,39.5166601547,3661.12194667,1,1.91601030678,1e+24,8.68051870509e+23,1.34301141044e+22,1.18518015387e+23,0.868051870509,0.0134301141044,0.118518015387,1,3.28626015289e-14,False,not_applicable,False,False,False,False,False,True
80,1e+19,0.309432115403,3.99156730043,0.722048432328,3.17965741885,1e+19,7.41071468127e+18,1.57747574092e+18,1.01180957782e+18,0.741071468127,0.157747574092,0.101180957782,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,False
80,1e+20,0.952521814734,10.7506171585,0.95993979559,2.70250289801,1e+20,6.1441184192e+19,3.01700461263e+19,8.38876968168e+18,0.61441184192,0.301700461263,0.0838876968168,1,4.88498130835e-14,False,not_applicable,False,False,False,False,False,False
80,1e+22,5.43239078135,245.62260719,1,2.15469997318,1e+22,8.00590792195e+21,9.01018783106e+20,1.09307329494e+21,0.800590792195,0.0901018783106,0.109307329494,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
80,1e+24,39.5485466956,3658.20973035,1,1.91599495904,1e+24,8.68061270057e+23,1.3419431205e+22,1.18519298738e+23,0.868061270057,0.013419431205,0.118519298738,1,1.66533453694e-14,False,not_applicable,False,False,False,False,False,True
81,1e+19,0.311253892767,3.97336829713,0.721840674959,3.18121788499,1e+19,7.42035809929e+18,1.56651567489e+18,1.01312622582e+18,0.742035809929,0.156651567489,0.101312622582,1,3.99680288865e-14,False,not_applicable,False,False,False,False,False,False
81,1e+20,0.962070043324,10.5253139038,0.966835266308,2.70304647599,1e+20,6.07565352203e+19,3.09481725042e+19,8.29529227542e+18,0.607565352203,0.309481725042,0.0829529227542,1,0.000546938602169,False,not_applicable,False,False,False,False,False,False
81,1e+22,5.43501779361,245.514577993,1,2.15470967193,1e+22,8.0062565999e+21,9.00622498999e+20,1.09312090111e+21,0.80062565999,0.0900622498999,0.109312090111,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,True
81,1e+24,39.5851894366,3654.8688434,1,1.91601034303,1e+24,8.68072053193e+23,1.34071758108e+22,1.18520770996e+23,0.868072053193,0.0134071758108,0.118520770996,1,1.13242748512e-13,False,not_applicable,False,False,False,False,False,True
82,1e+19,0.315673402117,3.87375367641,0.729254620162,3.1805124852,1e+19,7.33704601196e+18,1.66120263921e+18,1.00175134883e+18,0.733704601196,0.166120263921,0.100175134883,1,4.7517545454e-14,False,not_applicable,False,False,False,False,False,False
82,1e+20,0.947765844631,10.8949187896,0.955101466642,2.70192122569,1e+20,6.1954991453e+19,2.95860870473e+19,8.45892149971e+18,0.61954991453,0.295860870473,0.0845892149971,1,2.54019028034e-13,False,not_applicable,False,False,False,False,False,False
82,1e+22,5.43290361015,245.601510943,1,2.15471095817,1e+22,8.00597601276e+21,9.00941395626e+20,1.09308259161e+21,0.800597601276,0.0900941395626,0.109308259161,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
82,1e+24,39.5585812371,3657.29422799,1,1.91599583414,1e+24,8.68064224957e+23,1.34160728626e+22,1.18519702181e+23,0.868064224957,0.0134160728626,0.118519702181,1,1.05249142734e-13,False,not_applicable,False,False,False,False,False,True
83,1e+19,0.310946409338,3.97606335652,0.721926345734,3.17394565442,1e+19,7.41805574405e+18,1.56913237836e+18,1.01281187759e+18,0.741805574405,0.156913237836,0.101281187759,1,9.14823772291e-14,False,not_applicable,False,False,False,False,False,False
83,1e+20,0.926635235051,11.4514000123,0.937914552117,2.69999250409,1e+20,6.36676244525e+19,2.76396225555e+19,8.69275299192e+18,0.636676244525,0.276396225555,0.0869275299192,1,7.37188088351e-14,False,not_applicable,False,False,False,False,False,False
83,1e+22,5.42480525814,245.935076798,1,2.15474218019,1e+22,8.00489938663e+21,9.02165017114e+20,1.09293559625e+21,0.800489938663,0.0902165017114,0.109293559625,1,1.15463194561e-14,False,not_applicable,False,False,False,False,False,True
83,1e+24,39.4272325483,3669.31421432,1,1.91610563507,1e+24,8.68025428925e+23,1.34601658457e+22,1.18514405229e+23,0.868025428925,0.0134601658457,0.118514405229,1,1.0236256287e-13,False,not_applicable,False,False,False,False,False,True
84,1e+19,0.309189118948,3.98465006804,0.723358356398,3.18227935864,1e+19,7.39206266313e+18,1.59867438126e+18,1.00926295561e+18,0.739206266313,0.159867438126,0.100926295561,1,4.49418280368e-13,False,not_applicable,False,False,False,False,False,False
84,1e+20,0.967967094461,10.3524636947,0.97270014422,2.70328717659,1e+20,6.01250652182e+19,3.16658592106e+19,8.20907557113e+18,0.601250652182,0.316658592106,0.0820907557113,1,0.000336998130119,False,not_applicable,False,False,False,False,False,False
84,1e+22,5.43336021924,245.582730456,1,2.15471237482,1e+22,8.00603662917e+21,9.00872503061e+20,1.09309086777e+21,0.800603662917,0.0900872503061,0.109309086777,1,1.86517468137e-14,False,not_applicable,False,False,False,False,False,True
84,1e+24,39.565297603,3656.68171566,1,1.91599543093,1e+24,8.68066201918e+23,1.34138259802e+22,1.18519972102e+23,0.868066201918,0.0134138259802,0.118519972102,1,1.40776279522e-13,False,not_applicable,False,False,False,False,False,True
85,1e+19,0.309656861067,3.99360500704,0.721431829834,3.18004024771,1e+19,7.41988314493e+18,1.56705547635e+18,1.01306137872e+18,0.741988314493,0.156705547635,0.101306137872,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,False
85,1e+20,0.955182025983,10.6866814981,0.961898902391,2.70270346164,1e+20,6.12463565064e+19,3.03914742852e+19,8.36216920835e+18,0.612463565064,0.303914742852,0.0836216920835,1,0.000922942992845,False,not_applicable,False,False,False,False,False,False
85,1e+22,5.43115189742,245.673586136,1,2.15469434996,1e+22,8.00574338093e+21,9.01205789459e+20,1.09305082961e+21,0.800574338093,0.0901205789459,0.109305082961,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
85,1e+24,39.5318342876,3659.73550627,1,1.91599482103,1e+24,8.68056345421e+23,1.34250282174e+22,1.18518626362e+23,0.868056345421,0.0134250282174,0.118518626362,1,2.90878432452e-14,False,not_applicable,False,False,False,False,False,True
86,1e+19,0.308461793043,4.02235533624,0.719275572777,3.17421414485,1e+19,7.44445763564e+18,1.53912574851e+18,1.01641661585e+18,0.744445763564,0.153912574851,0.101641661585,1,4.61852778244e-14,False,not_applicable,False,False,False,False,False,False
86,1e+20,0.929841212965,11.3543853973,0.941047859312,2.70051875906,1e+20,6.3346652942e+19,2.80044173763e+19,8.64892968168e+18,0.63346652942,0.280044173763,0.0864892968168,1,2.70894418009e-14,False,not_applicable,False,False,False,False,False,False
86,1e+22,5.43253934801,245.616495228,1,2.15470328363,1e+22,8.00592764908e+21,9.00996362562e+20,1.09307598835e+21,0.800592764908,0.0900996362562,0.109307598835,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
86,1e+24,39.5540133091,3657.71092652,1,1.91598742058,1e+24,8.68062880009e+23,1.34176014401e+22,1.18519518551e+23,0.868062880009,0.0134176014401,0.118519518551,1,5.59552404411e-14,False,not_applicable,False,False,False,False,False,True
87,1e+19,0.326066324824,3.71174875494,0.737797225991,3.18645127578,1e+19,7.26165765117e+18,1.74688402419e+18,9.9145832464e+17,0.726165765117,0.174688402419,0.099145832464,1,2.22044604925e-14,False,not_applicable,False,False,False,False,False,False
87,1e+20,0.966798413835,10.4461923377,0.96882545331,2.70300564502,1e+20,6.05961730961e+19,3.11304294039e+19,8.27339750005e+18,0.605961730961,0.311304294039,0.0827339750005,1,0.000601719250295,False,not_applicable,False,False,False,False,False,False
87,1e+22,5.43395300959,245.558353073,1,2.15469450226,1e+22,8.00611531027e+21,9.00783079369e+20,1.09310161036e+21,0.800611531027,0.0900783079369,0.109310161036,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
87,1e+24,39.5710815468,3656.15440181,1,1.91598037392,1e+24,8.6806790389e+23,1.34118916318e+22,1.18520204478e+23,0.86806790389,0.0134118916318,0.118520204478,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
88,1e+19,0.309503959075,3.96254285243,0.725913944564,3.18123535767,1e+19,7.358536205e+18,1.63677831848e+18,1.00468547652e+18,0.7358536205,0.163677831848,0.100468547652,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,False
88,1e+20,0.956825434532,10.6210148793,0.96430357981,2.70268708354,1e+20,6.09747430624e+19,3.07001720182e+19,8.32508491945e+18,0.609747430624,0.307001720182,0.0832508491945,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,False
88,1e+22,5.43292580253,245.600598096,1,2.15470730163,1e+22,8.00597895909e+21,9.00938047025e+20,1.09308299388e+21,0.800597895909,0.0900938047025,0.109308299388,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
88,1e+24,39.5603409503,3657.13372761,1,1.91599364344,1e+24,8.68064742992e+23,1.34154840982e+22,1.1851977291e+23,0.868064742992,0.0134154840982,0.11851977291,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
89,1e+19,0.307804697253,4.00712422244,0.722348438792,3.17849959909,1e+19,7.40046994885e+18,1.58911922081e+18,1.01041083035e+18,0.740046994885,0.158911922081,0.101041083035,1,2.27373675443e-13,False,not_applicable,False,False,False,False,False,False
89,1e+20,0.946700725802,10.8830581352,0.956032710301,2.7020498637,1e+20,6.18179942131e+19,2.9741788977e+19,8.4402168099e+18,0.618179942131,0.29741788977,0.084402168099,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,False
89,1e+22,5.43417258902,245.549324512,1,2.15469258414,1e+22,8.00614445109e+21,9.00749959849e+20,1.09310558906e+21,0.800614445109,0.0900749959849,0.109310558906,1,1.1990408666e-14,False,not_applicable,False,False,False,False,False,True
89,1e+24,39.5757099079,3655.7325503,1,1.91598420509,1e+24,8.6806926547e+23,1.34103441516e+22,1.18520390379e+23,0.86806926547,0.0134103441516,0.118520390379,1,1.62980740015e-13,False,not_applicable,False,False,False,False,False,True
90,1e+19,0.318655853471,3.83921275423,0.729858962368,3.18016866937,1e+19,7.34032570112e+18,1.65747516315e+18,1.00219913573e+18,0.734032570112,0.165747516315,0.100219913573,1,1.37667655054e-14,False,not_applicable,False,False,False,False,False,False
90,1e+20,0.94506855335,10.9954389388,0.951519757193,2.70161411368,1e+20,6.23486614282e+19,2.91386679982e+19,8.51267057366e+18,0.623486614282,0.291386679982,0.0851267057366,1,2.26485497024e-14,False,not_applicable,False,False,False,False,False,False
90,1e+22,5.4326132222,245.613456192,1,2.15470578513,1e+22,8.00593745796e+21,9.00985214449e+20,1.09307732759e+21,0.800593745796,0.0900985214449,0.109307732759,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,True
90,1e+24,39.5539982896,3657.71229679,1,1.91600304524,1e+24,8.68062875587e+23,1.34176064667e+22,1.18519517947e+23,0.868062875587,0.0134176064667,0.118519517947,1,1.76081371706e-13,False,not_applicable,False,False,False,False,False,True
91,1e+19,0.314048307475,3.91037091185,0.726486595882,3.18517697708,1e+19,7.3682721988e+18,1.625713037e+18,1.00601476421e+18,0.73682721988,0.1625713037,0.100601476421,1,2.29150032283e-13,False,not_applicable,False,False,False,False,False,False
91,1e+20,1.00256507601,9.51927893017,1,2.70360899044,1e+20,5.72621796249e+19,3.4919624117e+19,7.81819625812e+18,0.572621796249,0.34919624117,0.0781819625812,1,2.58904009343e-13,False,not_applicable,False,False,False,False,False,True
91,1e+22,5.4315516343,245.657135015,1,2.15470354485,1e+22,8.00579647901e+21,9.0114544172e+20,1.09305807927e+21,0.800579647901,0.090114544172,0.109305807927,1,2.04281036531e-14,False,not_applicable,False,False,False,False,False,True
91,1e+24,39.534149833,3659.52403029,1,1.91600923296,1e+24,8.68057027987e+23,1.34242524589e+22,1.18518719554e+23,0.868057027987,0.0134242524589,0.118518719554,1,5.17363929475e-14,False,not_applicable,False,False,False,False,False,True
92,1e+19,0.329152711623,3.65640947094,0.741681883529,3.1892992324,1e+19,7.221102553e+18,1.7929762451e+18,9.85921201903e+17,0.7221102553,0.17929762451,0.0985921201903,1,4.38316050122e-13,False,not_applicable,False,False,False,False,False,False
92,1e+20,0.978917857953,10.1310759449,0.979209682363,2.70348283535,1e+20,5.95049469767e+19,3.23706442627e+19,8.12440876055e+18,0.595049469767,0.323706442627,0.0812440876055,1,0.00015132100488,False,not_applicable,False,False,False,False,False,False
92,1e+22,5.43094762355,245.681993852,1,2.15469937976,1e+22,8.00571624396e+21,9.0123663153e+20,1.09304712451e+21,0.800571624396,0.090123663153,0.109304712451,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
92,1e+24,39.5278691388,3660.0976953,1,1.9159823183,1e+24,8.6805517641e+23,1.34263568374e+22,1.18518466753e+23,0.86805517641,0.0134263568374,0.118518466753,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
93,1e+19,0.316942474437,3.8589740126,0.729512939258,3.18399108417,1e+19,7.33843663405e+18,1.65962215084e+18,1.0019412151e+18,0.733843663405,0.165962215084,0.10019412151,1,1.1812772982e-13,False,not_applicable,False,False,False,False,False,False
93,1e+20,0.966047706709,10.4312368924,0.969761437788,2.70316402385,1e+20,6.04624348685e+19,3.12824273575e+19,8.25513777404e+18,0.604624348685,0.312824273575,0.0825513777404,1,0.000493888210951,False,not_applicable,False,False,False,False,False,False
93,1e+22,5.43365785417,245.570490177,1,2.1547102559,1e+22,8.00607613622e+21,9.00827601976e+20,1.0930962618e+21,0.800607613622,0.0900827601976,0.10930962618,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
93,1e+24,39.5718248371,3656.08664813,1,1.9159685037,1e+24,8.68068122574e+23,1.34116430906e+22,1.18520234335e+23,0.868068122574,0.0134116430906,0.118520234335,1,1.33226762955e-14,False,not_applicable,False,False,False,False,False,True
94,1e+19,0.310066210841,3.98697741039,0.721732859277,3.18451614018,1e+19,7.41736187009e+18,1.56992098925e+18,1.01271714066e+18,0.741736187009,0.156992098925,0.101271714066,1,8.17124146124e-14,False,not_applicable,False,False,False,False,False,False
94,1e+20,1.00252527031,9.51952490913,1,2.70360404574,1e+20,5.72613856966e+19,3.4920526443e+19,7.81808786044e+18,0.572613856966,0.34920526443,0.0781808786044,1,6.48370246381e-14,False,not_applicable,False,False,False,False,False,True
94,1e+22,5.4342752154,245.545104998,1,2.15471234534,1e+22,8.00615807011e+21,9.00734481382e+20,1.09310744851e+21,0.800615807011,0.0900734481382,0.109310744851,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
94,1e+24,39.5793307927,3655.40259298,1,1.91602725458,1e+24,8.68070330449e+23,1.34091337673e+22,1.18520535784e+23,0.868070330449,0.0134091337673,0.118520535784,1,5.95079541199e-14,False,not_applicable,False,False,False,False,False,True
95,1e+19,0.313188522494,3.93785237645,0.723911814122,3.17945300999,1e+19,7.39974100548e+18,1.58994768924e+18,1.01031130528e+18,0.739974100548,0.158994768924,0.101031130528,1,3.71702668645e-13,False,not_applicable,False,False,False,False,False,False
95,1e+20,0.948337007154,10.8876991311,0.955219950387,2.70212239842,1e+20,6.19512480525e+19,2.95903415468e+19,8.45841040076e+18,0.619512480525,0.295903415468,0.0845841040076,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,False
95,1e+22,5.43471755868,245.526919581,1,2.154696558,1e+22,8.00621676585e+21,9.00667771715e+20,1.09311546243e+21,0.800621676585,0.0900667771715,0.109311546243,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
95,1e+24,39.58472886,3654.91079842,1,1.91598639765,1e+24,8.68071917778e+23,1.34073297146e+22,1.18520752507e+23,0.868071917778,0.0134073297146,0.118520752507,1,1.08801856413e-14,False,not_applicable,False,False,False,False,False,True
96,1e+19,0.314145431482,3.90292979644,0.727382474801,3.1820373625,1e+19,7.35652538969e+18,1.6390636771e+18,1.00441093321e+18,0.735652538969,0.16390636771,0.100441093321,1,2.70894418009e-14,False,not_applicable,False,False,False,False,False,False
96,1e+20,0.958406037363,10.6149056654,0.964029048324,2.70273178614,1e+20,6.10403380546e+19,3.0625621123e+19,8.33404082239e+18,0.610403380546,0.30625621123,0.0833404082239,1,0.000872813968122,False,not_applicable,False,False,False,False,False,False
96,1e+22,5.43158113479,245.655921014,1,2.15470228217,1e+22,8.00580039736e+21,9.01140988391e+20,1.09305861425e+21,0.800580039736,0.0901140988391,0.109305861425,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
